circonscription,delegation,#,مكتب,العربي  نصرة,عبد الرحيم  الزواري,كلثوم  كنو,كمال   مرجان,سالم   الشايبي,عبد الرزاق  الكيلاني,محمد الباجي القايد السبسي,سليم  الرياحي,عبد القادر اللباوي,مصطفى كامل  النابلي,أحمد الصافي السعيد,ياسين   الشنوفي,أحمد نجيب   الشابي,حمودة  بن سلامة,علي المولدي الشورابي,محمد  فريخة,محمد الحامدي,المختار  الماجري,عبد الرؤوف العيادي,محرز بوصيان,مصطفى  بن جعفر,نور الدين حشاد,محمد المنذر الزنايدي,محمد المنصف المرزوقي,سمير العبدلي,محمد الهاشمي الحامدي,حمة  الهمامي,مجموع الأصوات حسب المكتب,center_name_x,center_code,district_code,district_name,region_code,region_name,center_name_y,center_name_ar,LATITUDE,LONGITUDE
Sfax2,SfaxVille,24060511003,م إبتدائية القومية نهج بنسعيد - الربض  مكتب 3,1,0,2,1,0,0,156,16,0,0,2,0,2,0,1,9,1,0,1,0,3,0,0,224,1,18,43,481,م إبتدائية القومية نهج بنسعيد - الربض,4958.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.KAOUMIA R.BENSAID ERRABEDH,م إبتدائية القومية نهج بنسعيد - الربض,34.74843,10.75189
Sfax2,SfaxVille,24060511004,م إبتدائية القومية نهج بنسعيد - الربض  مكتب 4,0,0,0,3,0,2,157,14,0,1,2,0,3,1,0,7,0,0,1,0,1,0,0,175,0,27,51,445,م إبتدائية القومية نهج بنسعيد - الربض,4958.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.KAOUMIA R.BENSAID ERRABEDH,م إبتدائية القومية نهج بنسعيد - الربض,34.74843,10.75189
Sfax2,SfaxVille,24060511005,م إبتدائية القومية نهج بنسعيد - الربض  مكتب 5,0,0,1,0,0,1,135,16,0,1,6,0,6,2,0,7,0,0,0,0,0,0,0,137,0,36,43,391,م إبتدائية القومية نهج بنسعيد - الربض,4958.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.KAOUMIA R.BENSAID ERRABEDH,م إبتدائية القومية نهج بنسعيد - الربض,34.74843,10.75189
Sfax2,SfaxVille,24060511006,م إبتدائية القومية نهج بنسعيد - الربض  مكتب 6,0,0,3,0,0,1,146,18,0,0,3,0,9,0,0,8,0,0,0,0,0,0,0,150,0,8,53,399,م إبتدائية القومية نهج بنسعيد - الربض,4958.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.KAOUMIA R.BENSAID ERRABEDH,م إبتدائية القومية نهج بنسعيد - الربض,34.74843,10.75189
Sfax2,SfaxVille,24060511007,م إبتدائية القومية نهج بنسعيد - الربض  مكتب 7,0,0,3,1,0,0,102,41,0,0,0,0,3,1,0,6,0,0,0,0,1,0,0,151,2,20,72,403,م إبتدائية القومية نهج بنسعيد - الربض,4958.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.KAOUMIA R.BENSAID ERRABEDH,م إبتدائية القومية نهج بنسعيد - الربض,34.74843,10.75189
Sfax2,SfaxVille,24060611101,م إبتدائية ابن خلدون -  15 نوفمبر  مكتب 1,0,0,3,1,1,1,188,6,0,1,1,0,5,1,0,11,1,1,0,1,5,0,0,172,1,8,34,442,م إبتدائية ابن خلدون -  15 نوفمبر,4959.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.IBN KHALDOUN 15 NOVEMBRE,م إبتدائية ابن خلدون -  15 نوفمبر,34.746140999999994,10.748215
Sfax2,SfaxVille,24060611102,م إبتدائية ابن خلدون -  15 نوفمبر  مكتب 2,0,0,8,2,0,0,160,6,0,0,5,0,5,0,0,12,0,0,0,1,2,1,0,192,0,13,69,476,م إبتدائية ابن خلدون -  15 نوفمبر,4959.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.IBN KHALDOUN 15 NOVEMBRE,م إبتدائية ابن خلدون -  15 نوفمبر,34.746140999999994,10.748215
Sfax2,SfaxVille,24060611103,م إبتدائية ابن خلدون -  15 نوفمبر  مكتب 3,0,0,4,3,0,1,149,10,0,0,9,0,7,0,0,17,0,0,1,0,4,0,1,209,1,8,49,473,م إبتدائية ابن خلدون -  15 نوفمبر,4959.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.IBN KHALDOUN 15 NOVEMBRE,م إبتدائية ابن خلدون -  15 نوفمبر,34.746140999999994,10.748215
Sfax2,SfaxVille,24060611104,م إبتدائية ابن خلدون -  15 نوفمبر  مكتب 4,1,0,1,3,1,0,137,17,0,0,3,0,5,1,0,9,0,0,0,0,2,0,0,176,0,23,44,423,م إبتدائية ابن خلدون -  15 نوفمبر,4959.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.IBN KHALDOUN 15 NOVEMBRE,م إبتدائية ابن خلدون -  15 نوفمبر,34.746140999999994,10.748215
Sfax2,SfaxVille,24060611105,م إبتدائية ابن خلدون -  15 نوفمبر  مكتب 5,0,0,1,1,0,0,121,13,0,0,5,0,4,0,0,7,0,0,0,0,4,0,0,153,0,9,98,416,م إبتدائية ابن خلدون -  15 نوفمبر,4959.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.IBN KHALDOUN 15 NOVEMBRE,م إبتدائية ابن خلدون -  15 نوفمبر,34.746140999999994,10.748215
Sfax2,SfaxVille,24060611201,م إبتدائية شقرون صفاقس -  15 نوفمبر  مكتب 1,1,0,4,6,1,0,188,7,0,1,1,0,10,2,1,12,1,1,0,1,5,1,0,149,1,9,25,427,م إبتدائية شقرون صفاقس -  15 نوفمبر,4960.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.CHAKROUN SFAX 15 NOV.,م إبتدائية شقرون صفاقس -  15 نوفمبر,34.748414000000004,10.744843
Sfax2,SfaxVille,24060611202,م إبتدائية شقرون صفاقس -  15 نوفمبر  مكتب 2,0,0,3,4,1,0,147,4,1,0,2,0,3,1,0,10,1,1,1,1,3,0,4,183,1,13,39,423,م إبتدائية شقرون صفاقس -  15 نوفمبر,4960.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.CHAKROUN SFAX 15 NOV.,م إبتدائية شقرون صفاقس -  15 نوفمبر,34.748414000000004,10.744843
Sfax2,SfaxVille,24060611203,م إبتدائية شقرون صفاقس -  15 نوفمبر  مكتب 3,0,0,0,0,0,0,135,3,0,1,3,0,3,0,0,2,0,0,0,0,2,0,1,204,1,29,38,422,م إبتدائية شقرون صفاقس -  15 نوفمبر,4960.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.CHAKROUN SFAX 15 NOV.,م إبتدائية شقرون صفاقس -  15 نوفمبر,34.748414000000004,10.744843
Sfax2,SfaxVille,24060611204,م إبتدائية شقرون صفاقس -  15 نوفمبر  مكتب 4,1,0,3,2,0,1,118,3,0,0,1,0,10,0,0,12,0,0,0,0,1,0,1,219,0,17,42,431,م إبتدائية شقرون صفاقس -  15 نوفمبر,4960.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.CHAKROUN SFAX 15 NOV.,م إبتدائية شقرون صفاقس -  15 نوفمبر,34.748414000000004,10.744843
Sfax2,SfaxVille,24060611205,م إبتدائية شقرون صفاقس -  15 نوفمبر  مكتب 5,0,0,4,4,0,1,116,12,0,0,1,0,4,0,0,16,0,0,1,1,3,0,1,180,0,21,43,408,م إبتدائية شقرون صفاقس -  15 نوفمبر,4960.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.CHAKROUN SFAX 15 NOV.,م إبتدائية شقرون صفاقس -  15 نوفمبر,34.748414000000004,10.744843
Sfax2,SfaxVille,24060611206,م إبتدائية شقرون صفاقس -  15 نوفمبر  مكتب 6,0,0,2,2,0,0,101,13,0,0,4,0,1,0,0,8,0,0,0,0,2,0,1,167,1,9,71,382,م إبتدائية شقرون صفاقس -  15 نوفمبر,4960.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.CHAKROUN SFAX 15 NOV.,م إبتدائية شقرون صفاقس -  15 نوفمبر,34.748414000000004,10.744843
Sfax2,SfaxVille,24060711301,م إبتدائية عين شيخ روحه   مكتب 1,0,0,3,2,0,3,198,5,0,0,3,0,5,1,1,23,1,1,0,0,3,0,1,185,1,13,20,469,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060711302,م إبتدائية عين شيخ روحه   مكتب 2,1,0,3,2,0,4,165,3,1,1,0,0,3,0,1,9,2,0,0,1,2,0,2,200,1,13,24,438,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060711303,م إبتدائية عين شيخ روحه   مكتب 3,0,1,4,5,0,0,166,5,0,0,1,0,5,0,0,16,0,0,0,0,0,0,2,230,1,12,29,477,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060711304,م إبتدائية عين شيخ روحه   مكتب 4,1,0,5,2,0,1,128,5,0,0,0,0,7,0,0,14,0,0,0,0,2,1,0,236,1,18,32,453,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060711305,م إبتدائية عين شيخ روحه   مكتب 5,0,0,3,2,0,0,137,10,0,1,4,0,3,0,0,11,0,0,1,2,1,0,2,186,0,28,42,433,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060711306,م إبتدائية عين شيخ روحه   مكتب 6,0,0,4,1,1,0,112,11,0,0,1,0,4,0,0,14,0,0,0,0,1,0,1,208,0,11,40,409,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060711307,م إبتدائية عين شيخ روحه   مكتب 7,1,0,8,2,1,0,113,14,0,0,1,0,7,0,0,8,0,0,0,1,1,0,2,173,0,3,69,404,م إبتدائية عين شيخ روحه,4961.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.AIN CHEIKH ROUHOU,م إبتدائية عين شيخ روحه,34.753890000000006,10.747366
Sfax2,SfaxVille,24060811401,م إبتدائية طريق السلطنية البستان - حي التعويضي  مكتب 1,2,0,5,2,1,2,155,1,0,1,5,1,8,0,0,10,1,0,1,0,5,0,0,111,2,10,34,357,م إبتدائية طريق السلطنية البستان - حي التعويضي,4962.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.RTE SALTANIA  CITE TAOUIDHI,م إبتدائية طريق السلطنية البستان - حي التعويضي,34.757907,10.775472
Sfax2,SfaxVille,24060811402,م إبتدائية طريق السلطنية البستان - حي التعويضي  مكتب 2,0,0,1,2,0,0,139,6,0,0,2,0,1,0,0,11,0,0,0,0,0,0,2,150,1,20,48,383,م إبتدائية طريق السلطنية البستان - حي التعويضي,4962.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.RTE SALTANIA  CITE TAOUIDHI,م إبتدائية طريق السلطنية البستان - حي التعويضي,34.757907,10.775472
Sfax2,SfaxVille,24060811403,م إبتدائية طريق السلطنية البستان - حي التعويضي  مكتب 3,0,0,6,2,0,1,87,5,0,0,3,0,7,0,0,3,0,0,0,0,0,0,1,146,2,42,40,345,م إبتدائية طريق السلطنية البستان - حي التعويضي,4962.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.RTE SALTANIA  CITE TAOUIDHI,م إبتدائية طريق السلطنية البستان - حي التعويضي,34.757907,10.775472
Sfax2,SfaxVille,24060811404,م إبتدائية طريق السلطنية البستان - حي التعويضي  مكتب 4,0,0,2,2,0,0,90,16,0,0,5,0,3,0,0,5,0,0,0,0,0,0,0,119,0,18,41,301,م إبتدائية طريق السلطنية البستان - حي التعويضي,4962.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.RTE SALTANIA  CITE TAOUIDHI,م إبتدائية طريق السلطنية البستان - حي التعويضي,34.757907,10.775472
Sfax2,SfaxVille,24060911501,م إبتدائية مركز الباشا   مكتب 1,0,1,4,1,0,1,279,6,0,0,1,0,8,0,1,30,0,1,0,1,5,0,1,119,0,2,33,494,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911502,م إبتدائية مركز الباشا   مكتب 2,0,0,2,4,0,3,243,4,2,0,1,0,5,0,1,22,1,0,0,2,3,0,1,140,0,4,35,473,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911503,م إبتدائية مركز الباشا   مكتب 3,0,0,4,4,0,0,222,1,0,0,2,0,7,0,0,18,0,0,0,1,3,0,0,187,0,5,47,501,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911504,م إبتدائية مركز الباشا   مكتب 4,0,0,8,3,0,1,196,3,0,0,3,0,7,1,1,21,0,0,0,2,2,0,2,209,0,11,42,512,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911505,م إبتدائية مركز الباشا   مكتب 5,0,0,3,6,0,0,185,3,0,0,4,0,13,2,0,26,0,0,1,1,1,0,0,209,0,5,38,497,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911506,م إبتدائية مركز الباشا   مكتب 6,0,0,6,4,0,0,181,5,1,0,4,0,6,0,1,12,0,0,0,0,1,0,2,191,1,10,52,477,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911507,م إبتدائية مركز الباشا   مكتب 7,0,0,1,8,0,0,164,6,0,0,2,0,4,1,0,16,0,0,0,0,2,0,2,189,1,7,58,461,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24060911508,م إبتدائية مركز الباشا   مكتب 8,0,0,9,4,0,0,150,21,0,0,3,0,3,0,0,17,0,0,1,1,1,0,1,164,0,4,95,474,م إبتدائية مركز الباشا,4963.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MARKEZ EL PACHA,م إبتدائية مركز الباشا,34.761584,10.755361
Sfax2,SfaxVille,24061011601,م إبتدائية سيدي عباس   مكتب 1,0,0,4,3,0,0,219,3,0,0,4,0,6,3,0,16,0,0,1,0,5,1,2,157,0,7,21,452,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011602,م إبتدائية سيدي عباس   مكتب 2,0,0,4,1,0,1,193,2,0,0,5,1,4,0,0,13,0,1,1,1,3,0,0,169,1,3,18,421,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011603,م إبتدائية سيدي عباس   مكتب 3,0,0,3,3,0,0,153,5,0,0,1,0,4,1,0,21,0,1,0,0,4,0,2,200,0,8,37,443,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011604,م إبتدائية سيدي عباس   مكتب 4,0,0,7,3,0,0,161,6,0,0,2,0,6,1,0,28,0,0,0,0,2,0,1,221,0,7,23,468,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011605,م إبتدائية سيدي عباس   مكتب 5,1,0,5,3,0,0,157,7,0,0,1,0,8,1,0,28,0,0,0,1,6,0,2,175,1,4,35,435,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011606,م إبتدائية سيدي عباس   مكتب 6,0,0,3,1,0,1,143,10,0,0,2,0,5,0,0,21,0,0,0,0,3,0,0,170,0,2,43,404,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011607,م إبتدائية سيدي عباس   مكتب 7,0,0,8,1,0,0,125,10,0,0,2,0,4,0,0,26,0,0,0,0,5,0,1,183,0,4,52,421,م إبتدائية سيدي عباس,4964.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.SIDI ABBES,م إبتدائية سيدي عباس,34.762552,10.739383
Sfax2,SfaxVille,24061011701,م إبتدائية محمد الجمل العالية - سيدي عباس  مكتب 1,0,0,1,2,0,0,183,4,0,0,2,0,3,0,0,21,0,1,0,0,4,1,4,142,0,8,25,401,م إبتدائية محمد الجمل العالية - سيدي عباس,4965.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MKEZ ALIA -Med JEMEL SIDI ABBES,م إبتدائية محمد الجمل العالية - سيدي عباس,34.75227,10.730595
Sfax2,SfaxVille,24061011702,م إبتدائية محمد الجمل العالية - سيدي عباس  مكتب 2,0,0,4,3,0,0,143,7,0,0,1,0,1,0,0,14,0,0,0,0,2,0,3,184,0,15,29,406,م إبتدائية محمد الجمل العالية - سيدي عباس,4965.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MKEZ ALIA -Med JEMEL SIDI ABBES,م إبتدائية محمد الجمل العالية - سيدي عباس,34.75227,10.730595
Sfax2,SfaxVille,24061011703,م إبتدائية محمد الجمل العالية - سيدي عباس  مكتب 3,0,0,6,2,0,0,123,7,0,0,3,0,6,0,0,22,0,0,0,0,3,0,0,205,0,10,32,419,م إبتدائية محمد الجمل العالية - سيدي عباس,4965.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MKEZ ALIA -Med JEMEL SIDI ABBES,م إبتدائية محمد الجمل العالية - سيدي عباس,34.75227,10.730595
Sfax2,SfaxVille,24061011704,م إبتدائية محمد الجمل العالية - سيدي عباس  مكتب 4,0,0,5,0,0,0,119,8,0,1,2,0,6,0,0,15,0,0,0,1,1,0,2,151,2,3,69,385,م إبتدائية محمد الجمل العالية - سيدي عباس,4965.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.MKEZ ALIA -Med JEMEL SIDI ABBES,م إبتدائية محمد الجمل العالية - سيدي عباس,34.75227,10.730595
Sfax2,SfaxVille,24061111801,م إبتدائية الرحمة - محمد علي  مكتب 1,5,0,3,4,0,0,174,5,1,2,5,2,6,0,0,11,0,1,1,0,2,0,0,133,0,13,36,404,م إبتدائية الرحمة - محمد علي,4966.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.ERRAHMA  MED ALI,م إبتدائية الرحمة - محمد علي,34.761542999999996,10.764491
Sfax2,SfaxVille,24061111802,م إبتدائية الرحمة - محمد علي  مكتب 2,0,0,5,1,1,2,149,3,1,1,1,0,7,0,0,9,1,0,0,0,1,0,3,130,2,3,40,360,م إبتدائية الرحمة - محمد علي,4966.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.ERRAHMA  MED ALI,م إبتدائية الرحمة - محمد علي,34.761542999999996,10.764491
Sfax2,SfaxVille,24061111803,م إبتدائية الرحمة - محمد علي  مكتب 3,1,0,3,2,2,0,119,5,0,0,1,0,7,2,0,8,0,1,0,0,3,0,0,183,0,20,35,392,م إبتدائية الرحمة - محمد علي,4966.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.ERRAHMA  MED ALI,م إبتدائية الرحمة - محمد علي,34.761542999999996,10.764491
Sfax2,SfaxVille,24061111804,م إبتدائية الرحمة - محمد علي  مكتب 4,0,0,6,0,0,0,123,3,0,1,0,0,3,1,0,5,0,0,1,0,0,0,1,193,0,14,38,389,م إبتدائية الرحمة - محمد علي,4966.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.ERRAHMA  MED ALI,م إبتدائية الرحمة - محمد علي,34.761542999999996,10.764491
Sfax2,SfaxVille,24061111805,م إبتدائية الرحمة - محمد علي  مكتب 5,1,0,3,1,0,0,94,3,0,0,0,0,1,0,0,6,0,0,0,0,2,0,2,131,0,24,31,299,م إبتدائية الرحمة - محمد علي,4966.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.ERRAHMA  MED ALI,م إبتدائية الرحمة - محمد علي,34.761542999999996,10.764491
Sfax2,SfaxVille,24061111806,م إبتدائية الرحمة - محمد علي  مكتب 6,0,0,2,0,0,0,80,17,0,0,2,0,3,0,0,11,0,0,0,0,1,0,0,156,1,7,57,337,م إبتدائية الرحمة - محمد علي,4966.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.ERRAHMA  MED ALI,م إبتدائية الرحمة - محمد علي,34.761542999999996,10.764491
Sfax2,SfaxVille,24061111901,م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 1,1,1,9,1,0,2,155,1,1,0,4,0,5,1,0,6,0,0,0,0,2,0,1,128,0,8,29,355,م إبتدائية 73شارع بوقطفة - محمد علي,4967.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.73 AV BOUGATFA MED ALI,م إبتدائية 73شارع بوقطفة - محمد علي,34.757653999999995,10.770729
Sfax2,SfaxVille,24061111902,م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 2,0,0,8,2,0,3,144,4,0,0,3,0,5,0,0,4,1,0,0,0,1,0,2,164,0,12,34,387,م إبتدائية 73شارع بوقطفة - محمد علي,4967.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.73 AV BOUGATFA MED ALI,م إبتدائية 73شارع بوقطفة - محمد علي,34.757653999999995,10.770729
Sfax2,SfaxVille,24061111903,م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 3,0,0,7,1,0,0,120,3,0,2,3,0,3,1,0,3,0,0,0,0,4,0,0,187,0,8,50,392,م إبتدائية 73شارع بوقطفة - محمد علي,4967.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.73 AV BOUGATFA MED ALI,م إبتدائية 73شارع بوقطفة - محمد علي,34.757653999999995,10.770729
Sfax2,SfaxVille,24061111904,م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 4,0,0,7,1,0,0,114,10,1,0,3,1,1,0,0,7,0,0,1,0,1,0,2,134,1,20,40,344,م إبتدائية 73شارع بوقطفة - محمد علي,4967.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.73 AV BOUGATFA MED ALI,م إبتدائية 73شارع بوقطفة - محمد علي,34.757653999999995,10.770729
Sfax2,SfaxVille,24061111905,م إبتدائية 73شارع بوقطفة - محمد علي  مكتب 5,0,0,4,3,0,1,100,13,1,0,3,0,1,0,0,5,0,0,0,0,0,1,0,159,1,11,56,359,م إبتدائية 73شارع بوقطفة - محمد علي,4967.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.73 AV BOUGATFA MED ALI,م إبتدائية 73شارع بوقطفة - محمد علي,34.757653999999995,10.770729
Sfax2,SfaxVille,24061112001,م إبتدائية نهج الجامع - محمد علي  مكتب 1,0,0,5,1,0,1,121,3,0,2,2,0,1,0,0,2,1,1,0,0,3,0,0,85,1,8,31,268,م إبتدائية نهج الجامع - محمد علي,4968.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.RUE DE LA MOSQUEE MED ALI,م إبتدائية نهج الجامع - محمد علي,34.757279,10.767565
Sfax2,SfaxVille,24061112002,م إبتدائية نهج الجامع - محمد علي  مكتب 2,0,0,3,1,0,0,74,5,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,77,2,10,45,223,م إبتدائية نهج الجامع - محمد علي,4968.0,24.0,Sfax 2,1234.0,Sfax Ville,E.P.RUE DE LA MOSQUEE MED ALI,م إبتدائية نهج الجامع - محمد علي,34.757279,10.767565
